order_id,customer_id,customer_city,restaurant_id,restaurant_city,cuisine,order_datetime,order_value,delivery_time_mins,rating,is_weekend
O211555,C101468,Chennai,R1030,Delhi NCR,Fast Food,2025-05-31 00:00:00,251.16,48.2,4.2,True
O207446,C102255,Delhi NCR,R1042,Mumbai,North Indian,2025-05-31 00:00:00,410.29,62.0,3.3,True
O227838,C100333,Hyderabad,R1014,Mumbai,South Indian,2025-05-31 00:00:00,316.99,41.0,4.3,True
O209653,C101352,Hyderabad,R1075,Pune,Fast Food,2025-05-31 00:00:00,208.26,29.2,4.2,True
O205544,C101335,Delhi NCR,R1172,Delhi NCR,Fast Food,2025-05-31 00:00:00,233.6,22.4,3.7,True
O225101,C101204,Mumbai,R1057,Mumbai,North Indian,2025-05-31 00:00:00,408.34,36.9,4.9,True
O214475,C101589,Bengaluru,R1114,Pune,North Indian,2025-05-31 00:00:00,576.93,28.6,3.8,True
O210834,C100949,Chennai,R1004,Mumbai,South Indian,2025-05-31 00:00:00,322.58,51.6,4.2,True
O207429,C101352,Hyderabad,R1078,Bengaluru,Fast Food,2025-05-31 00:00:00,318.64,41.3,4.0,True
O205577,C102459,Pune,R1062,Hyderabad,Desserts,2025-05-31 00:00:00,221.75,36.1,4.0,True
O209727,C100926,Mumbai,R1014,Mumbai,South Indian,2025-05-31 00:00:00,361.64,30.8,4.0,True
O205604,C100402,Chennai,R1069,Chennai,Desserts,2025-05-31 00:00:00,157.92,39.6,4.3,True
O224295,C102459,Pune,R1072,Mumbai,Desserts,2025-05-31 00:00:00,167.01,30.7,4.5,True
O205725,C101449,Delhi NCR,R1059,Bengaluru,North Indian,2025-05-31 00:00:00,239.97,23.3,4.8,True
O205934,C100402,Chennai,R1156,Pune,Desserts,2025-05-31 00:00:00,188.05,12.0,4.7,True
O205348,C102483,Hyderabad,R1045,Pune,South Indian,2025-05-31 00:00:00,307.28,29.5,4.4,True
O207464,C100334,Mumbai,R1138,Bengaluru,North Indian,2025-05-31 00:00:00,555.03,36.2,5.0,True
O201973,C101146,Chennai,R1062,Hyderabad,Desserts,2025-05-31 00:00:00,122.2,17.0,5.0,True
O225355,C100334,Mumbai,R1064,Bengaluru,North Indian,2025-05-31 00:00:00,310.78,21.8,4.8,True
O226956,C101589,Bengaluru,R1063,Bengaluru,South Indian,2025-05-31 00:00:00,304.59,25.7,4.4,True
O218280,C102467,Mumbai,R1044,Bengaluru,South Indian,2025-05-31 00:00:00,293.94,42.6,4.2,True
O222422,C100539,Hyderabad,R1096,Delhi NCR,Biryani,2025-05-31 00:00:00,287.0,32.4,4.3,True
O205409,C100539,Hyderabad,R1124,Bengaluru,Biryani,2025-05-31 00:00:00,470.34,35.7,4.0,True
O206431,C101361,Hyderabad,R1148,Mumbai,Chinese,2025-05-31 00:00:00,349.5,41.7,4.6,True
O202699,C101352,Hyderabad,R1139,Chennai,South Indian,2025-05-31 00:00:00,312.54,32.4,4.1,True
O200693,C102483,Hyderabad,R1048,Delhi NCR,Desserts,2025-05-31 00:00:00,159.86,23.4,3.6,True
O221484,C102483,Hyderabad,R1110,Bengaluru,North Indian,2025-05-31 00:00:00,487.07,26.1,4.0,True
O220951,C100297,Bengaluru,R1079,Mumbai,North Indian,2025-05-31 00:00:00,348.82,62.2,3.7,True
O221267,C101526,Mumbai,R1171,Mumbai,Desserts,2025-05-31 08:01:00,213.16,35.8,4.5,True
O207973,C102483,Hyderabad,R1168,Mumbai,South Indian,2025-05-31 08:39:00,281.71,36.6,3.7,True
O211683,C100176,Delhi NCR,R1038,Pune,Fast Food,2025-05-31 08:53:00,274.0,32.9,4.1,True
O204276,C101845,Mumbai,R1020,Delhi NCR,Fast Food,2025-05-31 09:57:00,202.69,40.9,4.4,True
O209567,C100178,Delhi NCR,R1006,Mumbai,Biryani,2025-05-31 09:59:00,484.79,36.5,4.2,True
O201042,C100271,Pune,R1065,Delhi NCR,Desserts,2025-05-31 10:10:00,146.06,36.0,4.4,True
O221461,C102483,Hyderabad,R1131,Bengaluru,North Indian,2025-05-31 10:45:00,376.49,40.2,3.9,True
O207747,C101039,Pune,R1040,Mumbai,Fast Food,2025-05-31 10:57:00,328.64,24.2,4.5,True
O212964,C100513,Hyderabad,R1064,Bengaluru,North Indian,2025-05-31 11:34:00,446.87,20.8,4.9,True
O226765,C100863,Bengaluru,R1074,Pune,North Indian,2025-05-31 12:00:00,476.39,28.5,4.5,True
O204497,C102168,Delhi NCR,R1073,Hyderabad,South Indian,2025-05-31 12:01:00,190.8,33.4,4.7,True
O213237,C102491,Pune,R1021,Mumbai,North Indian,2025-05-31 12:14:00,332.44,43.1,3.8,True
O217769,C101405,Bengaluru,R1033,Chennai,South Indian,2025-05-31 12:20:00,282.71,44.1,3.8,True
O228605,C101148,Mumbai,R1092,Hyderabad,Desserts,2025-05-31 12:26:00,226.52,45.4,4.8,True
O222259,C101985,Hyderabad,R1024,Delhi NCR,Fast Food,2025-05-31 12:29:00,234.41,38.6,4.7,True
O215148,C100273,Mumbai,R1103,Delhi NCR,North Indian,2025-05-31 12:31:00,578.72,48.5,3.3,True
O214217,C101148,Mumbai,R1087,Pune,Fast Food,2025-05-31 12:33:00,167.56,21.3,3.7,True
O226447,C100836,Pune,R1045,Pune,South Indian,2025-05-31 12:34:00,254.95,31.3,4.5,True
O209333,C100286,Bengaluru,R1114,Pune,North Indian,2025-05-31 12:34:00,366.81,29.9,3.5,True
O222697,C100050,Bengaluru,R1138,Bengaluru,North Indian,2025-05-31 12:34:00,566.28,56.0,4.0,True
O206327,C100971,Bengaluru,R1010,Mumbai,North Indian,2025-05-31 12:35:00,571.43,36.0,4.4,True
O222070,C100182,Delhi NCR,R1067,Hyderabad,Continental,2025-05-31 12:36:00,632.29,51.2,4.3,True
O228646,C100273,Mumbai,R1019,Bengaluru,Biryani,2025-05-31 12:49:00,513.42,44.9,4.4,True
O206469,C100502,Bengaluru,R1030,Delhi NCR,Fast Food,2025-05-31 12:50:00,224.5,45.8,4.9,True
O206413,C100471,Mumbai,R1103,Delhi NCR,North Indian,2025-05-31 12:53:00,276.5,48.7,3.8,True
O207528,C101991,Mumbai,R1101,Pune,South Indian,2025-05-31 12:55:00,245.08,22.9,4.5,True
O214426,C100744,Delhi NCR,R1074,Pune,North Indian,2025-05-31 12:56:00,297.04,26.2,4.7,True
O200203,C101384,Pune,R1108,Bengaluru,South Indian,2025-05-31 12:58:00,315.32,51.2,4.0,True
O206869,C101797,Mumbai,R1049,Mumbai,Fast Food,2025-05-31 13:00:00,204.83,52.3,4.6,True
O213948,C100921,Delhi NCR,R1110,Bengaluru,North Indian,2025-05-31 13:02:00,470.82,34.9,4.7,True
O223714,C101872,Chennai,R1142,Delhi NCR,Fast Food,2025-05-31 13:17:00,269.27,33.7,3.7,True
O207245,C101845,Mumbai,R1027,Delhi NCR,Fast Food,2025-05-31 13:21:00,238.79,25.7,3.8,True
O209796,C100876,Bengaluru,R1102,Bengaluru,South Indian,2025-05-31 13:22:00,207.12,30.7,4.6,True
O203004,C101260,Hyderabad,R1168,Mumbai,South Indian,2025-05-31 13:22:00,205.32,31.5,4.3,True
O220598,C101870,Bengaluru,R1049,Mumbai,Fast Food,2025-05-31 13:34:00,248.43,39.3,4.3,True
O212353,C100178,Delhi NCR,R1018,Delhi NCR,Desserts,2025-05-31 13:35:00,168.49,25.8,4.7,True
O219863,C102262,Chennai,R1078,Bengaluru,Fast Food,2025-05-31 13:36:00,225.72,41.4,4.9,True
O203995,C102027,Hyderabad,R1167,Mumbai,North Indian,2025-05-31 13:37:00,462.12,21.9,3.5,True
O210767,C102483,Hyderabad,R1031,Mumbai,Fast Food,2025-05-31 13:39:00,249.47,37.6,5.0,True
O224797,C100844,Mumbai,R1083,Mumbai,Chinese,2025-05-31 13:41:00,326.65,49.6,3.8,True
O217552,C101978,Bengaluru,R1111,Mumbai,North Indian,2025-05-31 13:43:00,546.17,56.7,3.7,True
O204937,C101236,Mumbai,R1109,Mumbai,Fast Food,2025-05-31 13:54:00,251.91,42.0,4.5,True
O218643,C100513,Hyderabad,R1030,Delhi NCR,Fast Food,2025-05-31 13:56:00,159.22,38.1,3.7,True
O227512,C101148,Mumbai,R1036,Bengaluru,South Indian,2025-05-31 13:58:00,305.14,36.5,4.3,True
O208739,C100841,Delhi NCR,R1170,Pune,Chinese,2025-05-31 14:04:00,286.62,27.9,4.1,True
O204022,C100557,Delhi NCR,R1173,Bengaluru,North Indian,2025-05-31 14:12:00,318.36,49.0,3.5,True
O224890,C101148,Mumbai,R1146,Delhi NCR,Fast Food,2025-05-31 14:13:00,259.12,50.1,4.0,True
O224820,C101500,Mumbai,R1121,Chennai,Fast Food,2025-05-31 14:13:00,231.34,41.3,4.1,True
O202595,C101330,Mumbai,R1070,Hyderabad,South Indian,2025-05-31 14:14:00,452.56,34.7,4.4,True
O217656,C100178,Delhi NCR,R1145,Mumbai,Biryani,2025-05-31 14:29:00,353.33,43.3,4.2,True
O208402,C101449,Delhi NCR,R1079,Mumbai,North Indian,2025-05-31 14:32:00,512.8,53.7,4.4,True
O225804,C100323,Delhi NCR,R1080,Hyderabad,Fast Food,2025-05-31 14:34:00,315.13,30.7,4.6,True
O213169,C100471,Mumbai,R1115,Hyderabad,Chinese,2025-05-31 14:38:00,385.2,50.0,4.6,True
O215654,C100513,Hyderabad,R1110,Bengaluru,North Indian,2025-05-31 14:38:00,489.5,42.3,3.7,True
O226682,C101648,Bengaluru,R1064,Bengaluru,North Indian,2025-05-31 14:39:00,519.38,27.4,5.0,True
O206957,C101425,Bengaluru,R1065,Delhi NCR,Desserts,2025-05-31 14:42:00,225.22,36.7,4.6,True
O212591,C100737,Bengaluru,R1108,Bengaluru,South Indian,2025-05-31 14:43:00,286.04,29.6,4.3,True
O221523,C101414,Bengaluru,R1125,Delhi NCR,Continental,2025-05-31 14:44:00,703.57,22.2,5.0,True
O203691,C100816,Mumbai,R1150,Chennai,South Indian,2025-05-31 14:48:00,255.45,41.1,4.8,True
O213096,C101685,Mumbai,R1074,Pune,North Indian,2025-05-31 14:49:00,624.56,36.2,4.5,True
O202220,C101713,Bengaluru,R1167,Mumbai,North Indian,2025-05-31 14:52:00,487.3,38.9,4.3,True
O220934,C100201,Hyderabad,R1162,Pune,North Indian,2025-05-31 14:52:00,249.16,23.2,4.4,True
O210328,C101019,Delhi NCR,R1064,Bengaluru,North Indian,2025-05-31 15:13:00,441.08,34.5,4.3,True
O204256,C101988,Bengaluru,R1134,Chennai,Biryani,2025-05-31 15:22:00,425.83,36.5,4.5,True
O228144,C102125,Hyderabad,R1132,Mumbai,North Indian,2025-05-31 15:42:00,506.51,63.8,4.0,True
O206416,C100897,Delhi NCR,R1155,Bengaluru,North Indian,2025-05-31 15:46:00,480.91,24.3,3.7,True
O203159,C100521,Delhi NCR,R1177,Bengaluru,Fast Food,2025-05-31 16:12:00,320.33,38.7,3.7,True
O207162,C100810,Bengaluru,R1118,Chennai,Fast Food,2025-05-31 16:15:00,209.15,32.3,4.0,True
O209098,C101797,Mumbai,R1023,Bengaluru,Desserts,2025-05-31 16:15:00,147.0,31.2,3.7,True
O224431,C100187,Delhi NCR,R1048,Delhi NCR,Desserts,2025-05-31 16:20:00,279.09,24.3,4.1,True
O200015,C100001,Hyderabad,R1137,Pune,North Indian,2025-05-31 16:56:00,495.16,34.2,4.2,True
O213663,C101000,Hyderabad,R1079,Mumbai,North Indian,2025-05-31 17:00:00,523.72,42.4,4.0,True
O227021,C101845,Mumbai,R1175,Mumbai,Fast Food,2025-05-31 17:11:00,180.95,39.9,3.8,True
O221985,C102255,Delhi NCR,R1041,Delhi NCR,Fast Food,2025-05-31 17:46:00,321.42,34.6,4.6,True
O227690,C101372,Delhi NCR,R1159,Pune,North Indian,2025-05-31 17:56:00,365.65,31.3,3.6,True
O226565,C101148,Mumbai,R1078,Bengaluru,Fast Food,2025-05-31 18:30:00,216.85,38.2,3.9,True
O202693,C102331,Delhi NCR,R1165,Hyderabad,Fast Food,2025-05-31 18:33:00,330.98,22.7,3.7,True
O228536,C100402,Chennai,R1108,Bengaluru,South Indian,2025-05-31 19:02:00,174.72,56.3,3.5,True
O226978,C102211,Bengaluru,R1133,Bengaluru,Continental,2025-05-31 19:02:00,274.9,26.7,4.6,True
O215841,C101901,Hyderabad,R1003,Delhi NCR,Desserts,2025-05-31 19:10:00,220.88,24.1,4.1,True
O228593,C100513,Hyderabad,R1062,Hyderabad,Desserts,2025-05-31 19:12:00,187.43,30.8,4.8,True
O201139,C100656,Bengaluru,R1006,Mumbai,Biryani,2025-05-31 19:19:00,250.61,45.5,3.8,True
O220281,C100015,Bengaluru,R1096,Delhi NCR,Biryani,2025-05-31 19:20:00,506.91,36.7,4.4,True
O224902,C101019,Delhi NCR,R1126,Hyderabad,Chinese,2025-05-31 19:22:00,209.05,35.1,4.4,True
O212219,C101405,Bengaluru,R1088,Hyderabad,South Indian,2025-05-31 19:25:00,202.28,40.7,4.1,True
O202337,C101615,Delhi NCR,R1031,Mumbai,Fast Food,2025-05-31 19:25:00,210.44,47.0,3.5,True
O201215,C102330,Bengaluru,R1005,Mumbai,Fast Food,2025-05-31 19:27:00,261.69,80.1,2.7,True
O227490,C100178,Delhi NCR,R1058,Mumbai,Fast Food,2025-05-31 19:29:00,268.13,53.2,4.1,True
O225687,C101039,Pune,R1052,Chennai,Fast Food,2025-05-31 19:31:00,281.94,38.8,4.4,True
O225128,C101349,Hyderabad,R1167,Mumbai,North Indian,2025-05-31 19:33:00,466.57,50.7,3.9,True
O204527,C101956,Bengaluru,R1142,Delhi NCR,Fast Food,2025-05-31 19:39:00,287.71,57.0,4.1,True
O217178,C100575,Chennai,R1036,Bengaluru,South Indian,2025-05-31 19:40:00,308.81,33.5,4.4,True
O217400,C100944,Bengaluru,R1086,Pune,Fast Food,2025-05-31 19:40:00,170.93,27.5,4.9,True
O209189,C101845,Mumbai,R1075,Pune,Fast Food,2025-05-31 19:41:00,213.74,46.1,4.7,True
O216559,C102090,Delhi NCR,R1123,Mumbai,Fast Food,2025-05-31 19:42:00,297.08,37.1,4.2,True
O209976,C100858,Hyderabad,R1092,Hyderabad,Desserts,2025-05-31 19:44:00,150.76,39.3,4.1,True
O207603,C102064,Chennai,R1097,Delhi NCR,Fast Food,2025-05-31 19:46:00,291.47,39.4,4.1,True
O227968,C101148,Mumbai,R1013,Mumbai,Fast Food,2025-05-31 19:47:00,232.41,54.0,5.0,True
O211306,C100591,Mumbai,R1048,Delhi NCR,Desserts,2025-05-31 19:51:00,164.63,24.4,4.6,True
O227625,C100784,Bengaluru,R1127,Hyderabad,South Indian,2025-05-31 19:55:00,210.84,37.1,4.8,True
O208358,C101771,Hyderabad,R1092,Hyderabad,Desserts,2025-05-31 19:57:00,196.2,46.6,4.2,True
O210514,C102380,Mumbai,R1128,Mumbai,Biryani,2025-05-31 19:57:00,402.76,38.1,4.4,True
O226747,C101229,Bengaluru,R1090,Mumbai,Biryani,2025-05-31 19:59:00,481.34,40.3,4.3,True
O225948,C101915,Bengaluru,R1142,Delhi NCR,Fast Food,2025-05-31 20:01:00,278.91,35.9,4.5,True
O206459,C100915,Bengaluru,R1018,Delhi NCR,Desserts,2025-05-31 20:03:00,99.0,31.9,4.4,True
O202728,C101542,Pune,R1112,Chennai,Biryani,2025-05-31 20:05:00,292.18,46.4,4.6,True
O203859,C101845,Mumbai,R1172,Delhi NCR,Fast Food,2025-05-31 20:06:00,281.37,40.5,4.3,True
O201082,C102295,Mumbai,R1179,Mumbai,Fast Food,2025-05-31 20:10:00,282.33,49.3,4.5,True
O214627,C100345,Bengaluru,R1162,Pune,North Indian,2025-05-31 20:21:00,548.91,39.6,4.7,True
O214697,C100617,Bengaluru,R1177,Bengaluru,Fast Food,2025-05-31 20:23:00,300.83,32.2,4.3,True
O215520,C101176,Pune,R1083,Mumbai,Chinese,2025-05-31 20:28:00,228.83,41.8,3.9,True
O219975,C101899,Chennai,R1169,Delhi NCR,Fast Food,2025-05-31 20:32:00,265.85,43.0,4.0,True
O229885,C100197,Chennai,R1002,Pune,Desserts,2025-05-31 20:33:00,210.68,51.3,3.8,True
O222486,C101301,Hyderabad,R1036,Bengaluru,South Indian,2025-05-31 20:36:00,259.64,30.3,4.4,True
O225194,C101168,Bengaluru,R1083,Mumbai,Chinese,2025-05-31 20:40:00,152.03,44.2,4.3,True
O211114,C100626,Hyderabad,R1029,Mumbai,North Indian,2025-05-31 20:40:00,390.79,56.4,3.6,True
O225360,C100590,Pune,R1110,Bengaluru,North Indian,2025-05-31 20:42:00,363.51,30.4,4.2,True
O215182,C101268,Bengaluru,R1051,Hyderabad,Chinese,2025-05-31 20:47:00,359.11,49.0,4.5,True
O206764,C101857,Mumbai,R1010,Mumbai,North Indian,2025-05-31 20:49:00,262.3,50.0,3.2,True
O224429,C102289,Mumbai,R1175,Mumbai,Fast Food,2025-05-31 20:49:00,280.15,46.0,4.4,True
O200164,C101148,Mumbai,R1098,Mumbai,Fast Food,2025-05-31 20:49:00,253.7,46.7,4.2,True
O225951,C101845,Mumbai,R1174,Pune,North Indian,2025-05-31 20:53:00,588.63,28.8,4.8,True
O226002,C101976,Mumbai,R1110,Bengaluru,North Indian,2025-05-31 20:53:00,524.38,34.9,4.1,True
O201648,C100429,Bengaluru,R1084,Bengaluru,Desserts,2025-05-31 20:55:00,211.82,44.1,3.9,True
O206031,C101702,Delhi NCR,R1056,Mumbai,South Indian,2025-05-31 20:56:00,148.32,49.4,3.9,True
O222522,C100220,Bengaluru,R1115,Hyderabad,Chinese,2025-05-31 20:58:00,394.61,43.5,4.4,True
O207000,C101845,Mumbai,R1120,Hyderabad,North Indian,2025-05-31 20:58:00,378.82,39.5,4.6,True
O220972,C102051,Hyderabad,R1044,Bengaluru,South Indian,2025-05-31 21:04:00,220.56,37.4,3.5,True
O204800,C101216,Mumbai,R1084,Bengaluru,Desserts,2025-05-31 21:04:00,154.68,36.5,4.7,True
O227147,C100478,Chennai,R1121,Chennai,Fast Food,2025-05-31 21:10:00,304.24,32.8,3.8,True
O212450,C100273,Mumbai,R1038,Pune,Fast Food,2025-05-31 21:14:00,270.36,33.8,4.4,True
O208887,C101566,Bengaluru,R1169,Delhi NCR,Fast Food,2025-05-31 21:14:00,118.9,29.7,4.0,True
O205892,C101543,Hyderabad,R1172,Delhi NCR,Fast Food,2025-05-31 21:16:00,199.95,28.8,4.4,True
O213296,C102067,Mumbai,R1095,Delhi NCR,Chinese,2025-05-31 21:21:00,312.11,45.5,4.1,True
O219478,C102249,Mumbai,R1145,Mumbai,Biryani,2025-05-31 21:23:00,436.14,43.9,4.5,True
O203347,C100656,Bengaluru,R1047,Delhi NCR,Chinese,2025-05-31 21:27:00,305.15,47.1,4.2,True
O200979,C101412,Chennai,R1165,Hyderabad,Fast Food,2025-05-31 21:28:00,199.28,40.3,4.8,True
O202925,C102339,Chennai,R1020,Delhi NCR,Fast Food,2025-05-31 21:30:00,268.6,25.6,4.7,True
O219883,C100852,Mumbai,R1076,Hyderabad,Continental,2025-05-31 21:34:00,557.26,30.3,4.0,True
O206493,C100551,Mumbai,R1034,Chennai,Biryani,2025-05-31 21:35:00,251.83,35.6,4.1,True
O228848,C100513,Hyderabad,R1158,Bengaluru,Chinese,2025-05-31 21:42:00,348.63,39.2,4.0,True
O226337,C100915,Bengaluru,R1046,Bengaluru,Continental,2025-05-31 21:45:00,599.92,44.1,4.3,True
O213855,C102409,Hyderabad,R1132,Mumbai,North Indian,2025-05-31 21:46:00,99.0,53.7,4.1,True
O203621,C100471,Mumbai,R1072,Mumbai,Desserts,2025-05-31 21:46:00,199.58,41.7,4.6,True
O202445,C101148,Mumbai,R1047,Delhi NCR,Chinese,2025-05-31 21:51:00,194.95,39.2,4.3,True
O210600,C101988,Bengaluru,R1065,Delhi NCR,Desserts,2025-05-31 22:02:00,202.58,28.9,4.3,True
O200749,C101442,Mumbai,R1115,Hyderabad,Chinese,2025-05-31 22:04:00,293.95,32.9,4.4,True
O204187,C101367,Delhi NCR,R1107,Pune,Fast Food,2025-05-31 22:04:00,289.88,35.8,5.0,True
O214382,C102090,Delhi NCR,R1172,Delhi NCR,Fast Food,2025-05-31 22:05:00,276.1,24.5,4.2,True
O203344,C102469,Chennai,R1151,Bengaluru,Biryani,2025-05-31 22:10:00,434.97,39.7,3.6,True
O229726,C100685,Mumbai,R1056,Mumbai,South Indian,2025-05-31 22:11:00,238.3,29.8,4.5,True
O204312,C100301,Bengaluru,R1176,Pune,North Indian,2025-05-31 22:12:00,438.05,29.3,4.0,True
O226465,C102295,Mumbai,R1124,Bengaluru,Biryani,2025-05-31 22:12:00,390.37,41.0,4.7,True
O207161,C101400,Mumbai,R1008,Delhi NCR,Chinese,2025-05-31 22:33:00,272.71,50.0,3.5,True
O220167,C101148,Mumbai,R1123,Mumbai,Fast Food,2025-05-31 22:41:00,268.14,41.2,4.6,True
O218429,C100693,Delhi NCR,R1068,Mumbai,Continental,2025-05-31 22:41:00,535.61,50.8,4.2,True
O218663,C101543,Hyderabad,R1007,Hyderabad,Fast Food,2025-05-31 22:41:00,201.02,34.9,4.9,True
O222282,C101220,Chennai,R1151,Bengaluru,Biryani,2025-05-31 22:42:00,481.55,42.2,4.2,True
O200171,C102436,Delhi NCR,R1068,Mumbai,Continental,2025-05-31 22:46:00,463.29,35.9,4.5,True
O224556,C101526,Mumbai,R1086,Pune,Fast Food,2025-05-31 22:46:00,99.0,34.6,4.7,True
O227146,C101489,Bengaluru,R1155,Bengaluru,North Indian,2025-05-31 22:51:00,375.45,40.6,4.9,True
O225527,C102192,Chennai,R1074,Pune,North Indian,2025-05-31 22:51:00,471.75,40.2,4.4,True
O201857,C100201,Hyderabad,R1162,Pune,North Indian,2025-05-31 22:52:00,477.16,31.0,3.5,True
O210594,C100137,Delhi NCR,R1124,Bengaluru,Biryani,2025-05-31 22:55:00,198.83,49.9,4.1,True
O219289,C100908,Bengaluru,R1098,Mumbai,Fast Food,2025-05-31 22:56:00,284.9,34.4,4.0,True
O207600,C100178,Delhi NCR,R1142,Delhi NCR,Fast Food,2025-05-31 22:59:00,196.12,47.3,3.7,True
O201955,C101551,Pune,R1175,Mumbai,Fast Food,2025-05-31 23:21:00,367.64,25.6,4.1,True
O212566,C100822,Delhi NCR,R1046,Bengaluru,Continental,2025-05-31 23:22:00,635.13,43.0,4.5,True
O227972,C100539,Hyderabad,R1135,Bengaluru,Fast Food,2025-06-01 00:00:00,177.41,30.4,3.7,True
O229911,C101065,Bengaluru,R1123,Mumbai,Fast Food,2025-06-01 00:00:00,227.67,34.8,4.2,True
O225366,C100402,Chennai,R1124,Bengaluru,Biryani,2025-06-01 00:00:00,517.16,33.1,5.0,True
O211559,C102055,Bengaluru,R1103,Delhi NCR,North Indian,2025-06-01 00:00:00,676.32,30.3,3.9,True
O218348,C100297,Bengaluru,R1157,Hyderabad,Fast Food,2025-06-01 00:00:00,245.25,25.2,4.1,True
O201343,C100402,Chennai,R1125,Delhi NCR,Continental,2025-06-01 00:00:00,647.53,38.4,3.6,True
O227411,C100949,Chennai,R1077,Mumbai,Fast Food,2025-06-01 00:00:00,274.68,26.4,4.9,True
O205003,C100949,Chennai,R1036,Bengaluru,South Indian,2025-06-01 00:00:00,324.91,41.5,4.4,True
O227489,C102255,Delhi NCR,R1157,Hyderabad,Fast Food,2025-06-01 00:00:00,234.24,28.3,3.7,True
O208574,C100539,Hyderabad,R1168,Mumbai,South Indian,2025-06-01 00:00:00,304.1,56.6,4.1,True
O227167,C102255,Delhi NCR,R1053,Chennai,Chinese,2025-06-01 00:00:00,195.16,25.5,4.8,True
O210419,C101607,Bengaluru,R1172,Delhi NCR,Fast Food,2025-06-01 00:00:00,234.63,24.8,4.3,True
O212878,C101589,Bengaluru,R1174,Pune,North Indian,2025-06-01 00:00:00,350.18,24.8,4.2,True
O220082,C102483,Hyderabad,R1107,Pune,Fast Food,2025-06-01 00:00:00,251.12,18.8,4.0,True
O208864,C100333,Hyderabad,R1029,Mumbai,North Indian,2025-06-01 00:00:00,531.19,46.9,3.9,True
O207135,C100402,Chennai,R1105,Bengaluru,North Indian,2025-06-01 00:00:00,276.44,31.9,4.4,True
O210436,C101065,Bengaluru,R1005,Mumbai,Fast Food,2025-06-01 00:00:00,200.07,29.9,4.0,True
O203148,C102170,Mumbai,R1108,Bengaluru,South Indian,2025-06-01 00:00:00,245.16,23.1,4.9,True
O216127,C100693,Delhi NCR,R1117,Mumbai,North Indian,2025-06-01 00:00:00,617.03,36.8,4.3,True
O226554,C100297,Bengaluru,R1116,Hyderabad,Biryani,2025-06-01 00:00:00,348.92,35.2,3.9,True
O225383,C100604,Pune,R1048,Delhi NCR,Desserts,2025-06-01 00:00:00,109.34,24.8,3.8,True
O219246,C101607,Bengaluru,R1087,Pune,Fast Food,2025-06-01 00:00:00,272.31,19.2,4.7,True
O212851,C100297,Bengaluru,R1146,Delhi NCR,Fast Food,2025-06-01 00:00:00,339.92,42.5,4.2,True
O209202,C101870,Bengaluru,R1179,Mumbai,Fast Food,2025-06-01 00:00:00,266.85,40.5,4.9,True
O227564,C100392,Hyderabad,R1129,Delhi NCR,South Indian,2025-06-01 00:00:00,326.34,23.8,3.9,True
O216384,C100396,Pune,R1155,Bengaluru,North Indian,2025-06-01 00:00:00,546.16,24.2,4.0,True
O205361,C101352,Hyderabad,R1151,Bengaluru,Biryani,2025-06-01 00:00:00,374.03,51.6,3.8,True
O211911,C100693,Delhi NCR,R1052,Chennai,Fast Food,2025-06-01 00:00:00,209.58,31.7,4.4,True
O203160,C100297,Bengaluru,R1141,Bengaluru,Biryani,2025-06-01 00:00:00,294.92,43.3,4.5,True
O212328,C100333,Hyderabad,R1004,Mumbai,South Indian,2025-06-01 00:00:00,184.39,29.4,4.3,True
O228560,C100334,Mumbai,R1155,Bengaluru,North Indian,2025-06-01 00:00:00,535.37,38.3,4.4,True
O202275,C100416,Hyderabad,R1062,Hyderabad,Desserts,2025-06-01 00:00:00,178.39,30.5,4.1,True
O220100,C100693,Delhi NCR,R1004,Mumbai,South Indian,2025-06-01 00:00:00,179.66,54.0,4.1,True
O221398,C102483,Hyderabad,R1151,Bengaluru,Biryani,2025-06-01 00:00:00,481.66,47.6,5.0,True
O205988,C101649,Delhi NCR,R1004,Mumbai,South Indian,2025-06-01 00:00:00,247.64,34.7,4.0,True
O209911,C100539,Hyderabad,R1093,Delhi NCR,Desserts,2025-06-01 00:00:00,185.73,29.1,4.3,True
O207344,C100416,Hyderabad,R1146,Delhi NCR,Fast Food,2025-06-01 00:00:00,173.18,49.9,3.8,True
O215289,C100334,Mumbai,R1080,Hyderabad,Fast Food,2025-06-01 00:00:00,280.11,24.5,4.2,True
O218781,C102213,Bengaluru,R1166,Bengaluru,Fast Food,2025-06-01 00:00:00,286.44,28.3,3.8,True
O203682,C102483,Hyderabad,R1116,Hyderabad,Biryani,2025-06-01 00:00:00,370.87,27.3,3.8,True
O202863,C101589,Bengaluru,R1112,Chennai,Biryani,2025-06-01 00:00:00,432.35,32.0,4.5,True
O211043,C100539,Hyderabad,R1076,Hyderabad,Continental,2025-06-01 00:00:00,555.54,43.4,4.1,True
O202791,C101328,Delhi NCR,R1016,Bengaluru,Biryani,2025-06-01 00:00:00,437.09,33.8,3.7,True
O222477,C101589,Bengaluru,R1000,Bengaluru,South Indian,2025-06-01 00:00:00,302.99,39.8,4.7,True
O221161,C100926,Mumbai,R1097,Delhi NCR,Fast Food,2025-06-01 00:00:00,247.62,30.0,4.3,True
O204601,C100334,Mumbai,R1059,Bengaluru,North Indian,2025-06-01 00:00:00,489.22,52.6,4.7,True
O204239,C100416,Hyderabad,R1034,Chennai,Biryani,2025-06-01 00:00:00,394.19,39.3,4.6,True
